,Depth_bin,sample,expression,gene,group
1274,0.4-0.5,SLE6,0.7609412615207386,CXCL11,SLE
1275,0.5-0.6,DLE1,0.22880156209399916,CXCL11,DLE
1276,0.5-0.6,DLE2,0.3482543280644451,CXCL11,DLE
1277,0.5-0.6,DLE3,0.3217550670745204,CXCL11,DLE
1278,0.5-0.6,DLE4,0.10822926236728622,CXCL11,DLE
1279,0.5-0.6,DLE5,0.04457285712622692,CXCL11,DLE
1280,0.5-0.6,HC1,0.0,CXCL11,HC
1281,0.5-0.6,HC2,0.009237577505392131,CXCL11,HC
1282,0.5-0.6,HC3,0.0,CXCL11,HC
1283,0.5-0.6,HC4,0.0,CXCL11,HC
1284,0.5-0.6,SLE1,0.5082952567614909,CXCL11,SLE
1285,0.5-0.6,SLE2,0.22755077587654896,CXCL11,SLE
1286,0.5-0.6,SLE3,0.0,CXCL11,SLE
1287,0.5-0.6,SLE4,0.0036529687144788575,CXCL11,SLE
1288,0.5-0.6,SLE5,0.40922667978970106,CXCL11,SLE
1289,0.5-0.6,SLE6,0.5157032081439162,CXCL11,SLE
1290,0.6-0.7,DLE1,0.24390870340270354,CXCL11,DLE
1291,0.6-0.7,DLE2,0.36618073396390216,CXCL11,DLE
1292,0.6-0.7,DLE3,0.35318192832263967,CXCL11,DLE
1293,0.6-0.7,DLE4,0.19684620678823664,CXCL11,DLE
1294,0.6-0.7,DLE5,0.052016738181417416,CXCL11,DLE
1295,0.6-0.7,HC1,0.0,CXCL11,HC
1296,0.6-0.7,HC2,0.009569897743809015,CXCL11,HC
1297,0.6-0.7,HC3,0.0,CXCL11,HC
1298,0.6-0.7,HC4,0.0,CXCL11,HC
1299,0.6-0.7,SLE1,0.5345021003711016,CXCL11,SLE
1300,0.6-0.7,SLE2,0.3497731142899753,CXCL11,SLE
1301,0.6-0.7,SLE3,0.0,CXCL11,SLE
1302,0.6-0.7,SLE4,0.011043885429881063,CXCL11,SLE
1303,0.6-0.7,SLE5,0.4949588865145776,CXCL11,SLE
1304,0.6-0.7,SLE6,0.7630253509187916,CXCL11,SLE
1305,0.7-0.8,DLE1,0.3761915742572799,CXCL11,DLE
1306,0.7-0.8,DLE2,0.42367971011402455,CXCL11,DLE
1307,0.7-0.8,DLE3,0.5211910225639607,CXCL11,DLE
1308,0.7-0.8,DLE4,0.16842638340300853,CXCL11,DLE
1309,0.7-0.8,DLE5,0.05661663240474795,CXCL11,DLE
1310,0.7-0.8,HC1,0.0,CXCL11,HC
1311,0.7-0.8,HC2,0.005406858204112331,CXCL11,HC
1312,0.7-0.8,HC3,0.0,CXCL11,HC
1313,0.7-0.8,HC4,0.0,CXCL11,HC
1314,0.7-0.8,SLE1,0.5312368084801766,CXCL11,SLE
1315,0.7-0.8,SLE2,0.38378937710607247,CXCL11,SLE
1316,0.7-0.8,SLE3,0.003531741454842286,CXCL11,SLE
1317,0.7-0.8,SLE4,0.00861087569106611,CXCL11,SLE
1318,0.7-0.8,SLE5,0.3856528201253834,CXCL11,SLE
1319,0.7-0.8,SLE6,0.707165882078183,CXCL11,SLE
1320,0.8-0.9,DLE1,0.5877341338958152,CXCL11,DLE
1321,0.8-0.9,DLE2,0.49277750824220934,CXCL11,DLE
1322,0.8-0.9,DLE3,0.49015596027391173,CXCL11,DLE
1323,0.8-0.9,DLE4,0.21231206763207378,CXCL11,DLE
1324,0.8-0.9,DLE5,0.08296642047673988,CXCL11,DLE
1325,0.8-0.9,HC1,0.0,CXCL11,HC
1326,0.8-0.9,HC2,0.0,CXCL11,HC
1327,0.8-0.9,HC3,0.0,CXCL11,HC
1328,0.8-0.9,HC4,0.0,CXCL11,HC
1329,0.8-0.9,SLE1,0.4281670547242427,CXCL11,SLE
1330,0.8-0.9,SLE2,0.424395417168156,CXCL11,SLE
1331,0.8-0.9,SLE3,0.0033808878150957448,CXCL11,SLE
1332,0.8-0.9,SLE4,0.011884238883469277,CXCL11,SLE
1333,0.8-0.9,SLE5,0.45295633873369734,CXCL11,SLE
1334,0.8-0.9,SLE6,0.8694697443761578,CXCL11,SLE
1335,0.9-1.0,DLE1,0.5891490187979374,CXCL11,DLE
1336,0.9-1.0,DLE2,0.6672703157898594,CXCL11,DLE
1337,0.9-1.0,DLE3,0.5736802877471086,CXCL11,DLE
1338,0.9-1.0,DLE4,0.19748849107562752,CXCL11,DLE
1339,0.9-1.0,DLE5,0.09481474077971046,CXCL11,DLE
1340,0.9-1.0,HC1,0.0,CXCL11,HC
1341,0.9-1.0,HC2,0.005477756832937069,CXCL11,HC
1342,0.9-1.0,HC3,0.0,CXCL11,HC
1343,0.9-1.0,HC4,0.0,CXCL11,HC
1344,0.9-1.0,SLE1,0.47656832499529844,CXCL11,SLE
1345,0.9-1.0,SLE2,0.454800807089319,CXCL11,SLE
1346,0.9-1.0,SLE3,0.007416054034630547,CXCL11,SLE
1347,0.9-1.0,SLE4,0.010268210510546515,CXCL11,SLE
1348,0.9-1.0,SLE5,0.38078830300072397,CXCL11,SLE
1349,0.9-1.0,SLE6,0.979601535653308,CXCL11,SLE
1350,0.0-0.1,DLE1,0.08756431947300256,CXCL12,DLE
1351,0.0-0.1,DLE2,0.04437268869331203,CXCL12,DLE
1352,0.0-0.1,DLE3,0.14657882556785673,CXCL12,DLE
1353,0.0-0.1,DLE4,0.3157274210961457,CXCL12,DLE
1354,0.0-0.1,DLE5,0.16192193095863644,CXCL12,DLE
1355,0.0-0.1,HC1,1.2066092682936236,CXCL12,HC
1356,0.0-0.1,HC2,0.450583808715475,CXCL12,HC
1357,0.0-0.1,HC3,0.12542444626338656,CXCL12,HC
1358,0.0-0.1,HC4,0.13022467504534901,CXCL12,HC
1359,0.0-0.1,SLE1,0.30749196748842694,CXCL12,SLE
1360,0.0-0.1,SLE2,0.1352869934147311,CXCL12,SLE
1361,0.0-0.1,SLE3,0.3397902916796874,CXCL12,SLE
1362,0.0-0.1,SLE4,0.2802467797366974,CXCL12,SLE
1363,0.0-0.1,SLE5,0.18552280798041018,CXCL12,SLE
1364,0.0-0.1,SLE6,0.22251166451542564,CXCL12,SLE
1365,0.1-0.2,DLE1,0.10451773251685895,CXCL12,DLE
1366,0.1-0.2,DLE2,0.0428460783568726,CXCL12,DLE
1367,0.1-0.2,DLE3,0.2232738467092067,CXCL12,DLE
1368,0.1-0.2,DLE4,0.3086380478197898,CXCL12,DLE
1369,0.1-0.2,DLE5,0.1407996844301318,CXCL12,DLE
1370,0.1-0.2,HC1,1.154234913908007,CXCL12,HC
1371,0.1-0.2,HC2,0.344921943174061,CXCL12,HC
1372,0.1-0.2,HC3,0.13121998311735666,CXCL12,HC
1373,0.1-0.2,HC4,0.0,CXCL12,HC
1374,0.1-0.2,SLE1,0.5050863153201397,CXCL12,SLE
1375,0.1-0.2,SLE2,0.10963126790681857,CXCL12,SLE
1376,0.1-0.2,SLE3,0.32859812987129583,CXCL12,SLE
1377,0.1-0.2,SLE4,0.2638525954716201,CXCL12,SLE
1378,0.1-0.2,SLE5,0.1697772914262798,CXCL12,SLE
1379,0.1-0.2,SLE6,0.09728482366124999,CXCL12,SLE
1380,0.2-0.3,DLE1,0.19778043218450198,CXCL12,DLE
1381,0.2-0.3,DLE2,0.04968642712549241,CXCL12,DLE
1382,0.2-0.3,DLE3,0.21797866470202432,CXCL12,DLE
1383,0.2-0.3,DLE4,0.3498195713466865,CXCL12,DLE
1384,0.2-0.3,DLE5,0.16481764632209928,CXCL12,DLE
1385,0.2-0.3,HC1,1.0742778354394458,CXCL12,HC
1386,0.2-0.3,HC2,0.3829104748785745,CXCL12,HC
1387,0.2-0.3,HC3,0.13711471655690508,CXCL12,HC
1388,0.2-0.3,HC4,0.13634368964416113,CXCL12,HC
1389,0.2-0.3,SLE1,0.3196274022114917,CXCL12,SLE
1390,0.2-0.3,SLE2,0.1294968525730929,CXCL12,SLE
1391,0.2-0.3,SLE3,0.42978508106525465,CXCL12,SLE
1392,0.2-0.3,SLE4,0.2513854438220033,CXCL12,SLE
1393,0.2-0.3,SLE5,0.2348236808048375,CXCL12,SLE
1394,0.2-0.3,SLE6,0.09717257437595125,CXCL12,SLE
1395,0.3-0.4,DLE1,0.16935334969976765,CXCL12,DLE
1396,0.3-0.4,DLE2,0.10709232150041699,CXCL12,DLE
1397,0.3-0.4,DLE3,0.21262278534708728,CXCL12,DLE
1398,0.3-0.4,DLE4,0.34193420140844066,CXCL12,DLE
1399,0.3-0.4,DLE5,0.1845138916025592,CXCL12,DLE
1400,0.3-0.4,HC1,1.0313665819866091,CXCL12,HC
1401,0.3-0.4,HC2,0.4170421573957209,CXCL12,HC
1402,0.3-0.4,HC3,0.1415927080626029,CXCL12,HC
1403,0.3-0.4,HC4,0.03015878061870931,CXCL12,HC
1404,0.3-0.4,SLE1,0.5241140807973158,CXCL12,SLE
1405,0.3-0.4,SLE2,0.10135282844689107,CXCL12,SLE
1406,0.3-0.4,SLE3,0.362733045854632,CXCL12,SLE
1407,0.3-0.4,SLE4,0.21845250464187904,CXCL12,SLE
1408,0.3-0.4,SLE5,0.18662278669988802,CXCL12,SLE
1409,0.3-0.4,SLE6,0.15411908355913245,CXCL12,SLE
1410,0.4-0.5,DLE1,0.16594041613445226,CXCL12,DLE
1411,0.4-0.5,DLE2,0.05129029386945278,CXCL12,DLE
1412,0.4-0.5,DLE3,0.20385374652403382,CXCL12,DLE
1413,0.4-0.5,DLE4,0.34857576911352167,CXCL12,DLE
1414,0.4-0.5,DLE5,0.17610751673779118,CXCL12,DLE
1415,0.4-0.5,HC1,1.0001580619489014,CXCL12,HC
1416,0.4-0.5,HC2,0.42727194998143586,CXCL12,HC
1417,0.4-0.5,HC3,0.11923637681536634,CXCL12,HC
1418,0.4-0.5,HC4,0.029723113131829335,CXCL12,HC
1419,0.4-0.5,SLE1,0.28359606391472086,CXCL12,SLE
1420,0.4-0.5,SLE2,0.0921613478407184,CXCL12,SLE
1421,0.4-0.5,SLE3,0.3771168293430532,CXCL12,SLE
1422,0.4-0.5,SLE4,0.29850206491294773,CXCL12,SLE
1423,0.4-0.5,SLE5,0.23117269990301345,CXCL12,SLE
1424,0.4-0.5,SLE6,0.12191718514444133,CXCL12,SLE
1425,0.5-0.6,DLE1,0.16631539276038174,CXCL12,DLE
1426,0.5-0.6,DLE2,0.08896060907420275,CXCL12,DLE
1427,0.5-0.6,DLE3,0.28462723074405094,CXCL12,DLE
1428,0.5-0.6,DLE4,0.48184975892857873,CXCL12,DLE
1429,0.5-0.6,DLE5,0.2100173071923171,CXCL12,DLE
1430,0.5-0.6,HC1,1.082339026246153,CXCL12,HC
1431,0.5-0.6,HC2,0.3872758106019088,CXCL12,HC
1432,0.5-0.6,HC3,0.13943409120554331,CXCL12,HC
1433,0.5-0.6,HC4,0.21482142760937809,CXCL12,HC
1434,0.5-0.6,SLE1,0.3336657031749853,CXCL12,SLE
1435,0.5-0.6,SLE2,0.19262714094578465,CXCL12,SLE
1436,0.5-0.6,SLE3,0.3862807876454039,CXCL12,SLE
1437,0.5-0.6,SLE4,0.30287540558290466,CXCL12,SLE
1438,0.5-0.6,SLE5,0.24333268429628066,CXCL12,SLE
1439,0.5-0.6,SLE6,0.12989772575666478,CXCL12,SLE
1440,0.6-0.7,DLE1,0.12678396439112527,CXCL12,DLE
1441,0.6-0.7,DLE2,0.12489301284613546,CXCL12,DLE
1442,0.6-0.7,DLE3,0.21238646356747484,CXCL12,DLE
1443,0.6-0.7,DLE4,0.3194511439346441,CXCL12,DLE
1444,0.6-0.7,DLE5,0.19264568594986667,CXCL12,DLE
1445,0.6-0.7,HC1,0.9723665690171289,CXCL12,HC
1446,0.6-0.7,HC2,0.4493364547982827,CXCL12,HC
1447,0.6-0.7,HC3,0.10406589345659929,CXCL12,HC
1448,0.6-0.7,HC4,0.17503912737444402,CXCL12,HC
1449,0.6-0.7,SLE1,0.26243727135145656,CXCL12,SLE
1450,0.6-0.7,SLE2,0.14378261850385335,CXCL12,SLE
1451,0.6-0.7,SLE3,0.2675044225241454,CXCL12,SLE
1452,0.6-0.7,SLE4,0.23465383631547088,CXCL12,SLE
1453,0.6-0.7,SLE5,0.16738581514751602,CXCL12,SLE
1454,0.6-0.7,SLE6,0.11272063687206957,CXCL12,SLE
1455,0.7-0.8,DLE1,0.1717659770765921,CXCL12,DLE
1456,0.7-0.8,DLE2,0.07871324153886104,CXCL12,DLE
1457,0.7-0.8,DLE3,0.2173581240060316,CXCL12,DLE
1458,0.7-0.8,DLE4,0.3651716206637233,CXCL12,DLE
1459,0.7-0.8,DLE5,0.1319138122410865,CXCL12,DLE
1460,0.7-0.8,HC1,1.0127726757357156,CXCL12,HC
1461,0.7-0.8,HC2,0.38053613545874754,CXCL12,HC
1462,0.7-0.8,HC3,0.10506448273737626,CXCL12,HC
1463,0.7-0.8,HC4,0.06569589204695572,CXCL12,HC
1464,0.7-0.8,SLE1,0.35557652591937644,CXCL12,SLE
1465,0.7-0.8,SLE2,0.15959411579527505,CXCL12,SLE
1466,0.7-0.8,SLE3,0.3286224842004094,CXCL12,SLE
1467,0.7-0.8,SLE4,0.25557612576077293,CXCL12,SLE
1468,0.7-0.8,SLE5,0.18524082569944753,CXCL12,SLE
1469,0.7-0.8,SLE6,0.1410068597664254,CXCL12,SLE
1470,0.8-0.9,DLE1,0.19351522422420006,CXCL12,DLE
1471,0.8-0.9,DLE2,0.06586176498076055,CXCL12,DLE
1472,0.8-0.9,DLE3,0.22076078051905323,CXCL12,DLE
1473,0.8-0.9,DLE4,0.3344360771880596,CXCL12,DLE
1474,0.8-0.9,DLE5,0.1638430188578046,CXCL12,DLE
1475,0.8-0.9,HC1,0.983297837224192,CXCL12,HC
1476,0.8-0.9,HC2,0.39825500306014266,CXCL12,HC
1477,0.8-0.9,HC3,0.07345030662642253,CXCL12,HC
1478,0.8-0.9,HC4,0.10489301519779361,CXCL12,HC
1479,0.8-0.9,SLE1,0.297166587699456,CXCL12,SLE
1480,0.8-0.9,SLE2,0.11212560534730867,CXCL12,SLE
1481,0.8-0.9,SLE3,0.286520525889657,CXCL12,SLE
1482,0.8-0.9,SLE4,0.23717239035601637,CXCL12,SLE
1483,0.8-0.9,SLE5,0.15300164540121997,CXCL12,SLE
1484,0.8-0.9,SLE6,0.09518509535053175,CXCL12,SLE
1485,0.9-1.0,DLE1,0.14613285185489472,CXCL12,DLE
1486,0.9-1.0,DLE2,0.07465662823229684,CXCL12,DLE
1487,0.9-1.0,DLE3,0.20899211692625316,CXCL12,DLE
1488,0.9-1.0,DLE4,0.2585832288474547,CXCL12,DLE
1489,0.9-1.0,DLE5,0.14196055113877284,CXCL12,DLE
1490,0.9-1.0,HC1,0.9507890296665957,CXCL12,HC
1491,0.9-1.0,HC2,0.513217371460483,CXCL12,HC
1492,0.9-1.0,HC3,0.10503460018098335,CXCL12,HC
1493,0.9-1.0,HC4,0.07691723736753818,CXCL12,HC
1494,0.9-1.0,SLE1,0.4100432133215069,CXCL12,SLE
1495,0.9-1.0,SLE2,0.14924478793018936,CXCL12,SLE
1496,0.9-1.0,SLE3,0.25759559709447316,CXCL12,SLE
1497,0.9-1.0,SLE4,0.27015500739793086,CXCL12,SLE
1498,0.9-1.0,SLE5,0.18841334231764267,CXCL12,SLE
1499,0.9-1.0,SLE6,0.15560221135849475,CXCL12,SLE
1500,0.0-0.1,DLE1,0.9973154045390722,CXCL14,DLE
1501,0.0-0.1,DLE2,1.3190319332325575,CXCL14,DLE
1502,0.0-0.1,DLE3,0.8399337062533911,CXCL14,DLE
1503,0.0-0.1,DLE4,1.3743331387539948,CXCL14,DLE
1504,0.0-0.1,DLE5,1.6478807981239145,CXCL14,DLE
1505,0.0-0.1,HC1,2.5021933210630003,CXCL14,HC
1506,0.0-0.1,HC2,1.9920998523682505,CXCL14,HC
1507,0.0-0.1,HC3,1.3577396084987667,CXCL14,HC
1508,0.0-0.1,HC4,0.5899549570359208,CXCL14,HC
1509,0.0-0.1,SLE1,1.2143948064166212,CXCL14,SLE
1510,0.0-0.1,SLE2,1.7117945495598308,CXCL14,SLE
1511,0.0-0.1,SLE3,1.7829567933090957,CXCL14,SLE
1512,0.0-0.1,SLE4,1.019333827038807,CXCL14,SLE
1513,0.0-0.1,SLE5,1.2926155367383692,CXCL14,SLE
1514,0.0-0.1,SLE6,2.260615260775185,CXCL14,SLE
1515,0.1-0.2,DLE1,0.9040759528688129,CXCL14,DLE
1516,0.1-0.2,DLE2,1.5663442432903079,CXCL14,DLE
1517,0.1-0.2,DLE3,1.0293261179225914,CXCL14,DLE
1518,0.1-0.2,DLE4,1.4624334476513021,CXCL14,DLE
1519,0.1-0.2,DLE5,1.6244186573969652,CXCL14,DLE
1520,0.1-0.2,HC1,2.6607293496345914,CXCL14,HC
1521,0.1-0.2,HC2,1.835001278309436,CXCL14,HC
1522,0.1-0.2,HC3,1.4071209782905423,CXCL14,HC
1523,0.1-0.2,HC4,0.8484027948229643,CXCL14,HC
1524,0.1-0.2,SLE1,1.1365181856998807,CXCL14,SLE
1525,0.1-0.2,SLE2,1.7733429384881623,CXCL14,SLE
1526,0.1-0.2,SLE3,1.7783510257359691,CXCL14,SLE
1527,0.1-0.2,SLE4,1.014293882069329,CXCL14,SLE
1528,0.1-0.2,SLE5,1.2986363241382577,CXCL14,SLE
1529,0.1-0.2,SLE6,2.083615099045353,CXCL14,SLE
1530,0.2-0.3,DLE1,0.977896911254804,CXCL14,DLE
1531,0.2-0.3,DLE2,1.7169754213727935,CXCL14,DLE
1532,0.2-0.3,DLE3,1.0674501009489508,CXCL14,DLE
1533,0.2-0.3,DLE4,1.5838435767267032,CXCL14,DLE
1534,0.2-0.3,DLE5,1.6845120417157535,CXCL14,DLE
1535,0.2-0.3,HC1,2.6178624504134436,CXCL14,HC
1536,0.2-0.3,HC2,1.878443718686954,CXCL14,HC
1537,0.2-0.3,HC3,1.5246771933973144,CXCL14,HC
1538,0.2-0.3,HC4,0.8386239653620026,CXCL14,HC
1539,0.2-0.3,SLE1,1.1849788833933446,CXCL14,SLE
1540,0.2-0.3,SLE2,1.6967895488629023,CXCL14,SLE
1541,0.2-0.3,SLE3,1.7057266471395225,CXCL14,SLE
1542,0.2-0.3,SLE4,1.005192195298672,CXCL14,SLE
1543,0.2-0.3,SLE5,1.5355538412758925,CXCL14,SLE
1544,0.2-0.3,SLE6,2.3787920230760213,CXCL14,SLE
1545,0.3-0.4,DLE1,1.107817388582551,CXCL14,DLE
1546,0.3-0.4,DLE2,1.6493486848116485,CXCL14,DLE
1547,0.3-0.4,DLE3,1.2267776214264752,CXCL14,DLE
1548,0.3-0.4,DLE4,1.6399421130836485,CXCL14,DLE
1549,0.3-0.4,DLE5,1.8549605669904592,CXCL14,DLE
1550,0.3-0.4,HC1,2.519547256262041,CXCL14,HC
1551,0.3-0.4,HC2,2.0289816578456423,CXCL14,HC
1552,0.3-0.4,HC3,1.4870830793906777,CXCL14,HC
1553,0.3-0.4,HC4,0.9953726313834339,CXCL14,HC
1554,0.3-0.4,SLE1,1.1740932976556324,CXCL14,SLE
1555,0.3-0.4,SLE2,2.0332128160195273,CXCL14,SLE
1556,0.3-0.4,SLE3,1.6621440479717255,CXCL14,SLE
1557,0.3-0.4,SLE4,1.1390229151030644,CXCL14,SLE
1558,0.3-0.4,SLE5,1.618067756979419,CXCL14,SLE
1559,0.3-0.4,SLE6,2.2562821435142872,CXCL14,SLE
1560,0.4-0.5,DLE1,1.1030976940095334,CXCL14,DLE
1561,0.4-0.5,DLE2,1.5632660844345423,CXCL14,DLE
1562,0.4-0.5,DLE3,1.570289790403181,CXCL14,DLE
1563,0.4-0.5,DLE4,1.8033719299783357,CXCL14,DLE
1564,0.4-0.5,DLE5,2.0048227695841043,CXCL14,DLE
1565,0.4-0.5,HC1,2.5352367032537386,CXCL14,HC
1566,0.4-0.5,HC2,1.9788603303131143,CXCL14,HC
1567,0.4-0.5,HC3,1.5728747047481113,CXCL14,HC
1568,0.4-0.5,HC4,0.6967682083779528,CXCL14,HC
1569,0.4-0.5,SLE1,1.5156828885721672,CXCL14,SLE
1570,0.4-0.5,SLE2,2.0542301979079514,CXCL14,SLE
1571,0.4-0.5,SLE3,1.6633531212170978,CXCL14,SLE
1572,0.4-0.5,SLE4,1.2279654161258424,CXCL14,SLE
1573,0.4-0.5,SLE5,1.5461408476512897,CXCL14,SLE
1574,0.4-0.5,SLE6,2.2389464121682296,CXCL14,SLE
1575,0.5-0.6,DLE1,1.339834103425423,CXCL14,DLE
1576,0.5-0.6,DLE2,1.6157680161137515,CXCL14,DLE
1577,0.5-0.6,DLE3,1.3896824830421715,CXCL14,DLE
1578,0.5-0.6,DLE4,1.7682647187885696,CXCL14,DLE
1579,0.5-0.6,DLE5,2.1194406115383537,CXCL14,DLE
1580,0.5-0.6,HC1,2.399863254311581,CXCL14,HC
1581,0.5-0.6,HC2,2.2531164952435736,CXCL14,HC
1582,0.5-0.6,HC3,1.6245601238759815,CXCL14,HC
1583,0.5-0.6,HC4,0.914943969352158,CXCL14,HC
1584,0.5-0.6,SLE1,1.3982957052784808,CXCL14,SLE
1585,0.5-0.6,SLE2,2.196344097836833,CXCL14,SLE
1586,0.5-0.6,SLE3,1.7615053047804679,CXCL14,SLE
1587,0.5-0.6,SLE4,1.3574055738458335,CXCL14,SLE
1588,0.5-0.6,SLE5,1.7349581134719605,CXCL14,SLE
1589,0.5-0.6,SLE6,1.9785411866809683,CXCL14,SLE
1590,0.6-0.7,DLE1,1.6934377569454102,CXCL14,DLE
1591,0.6-0.7,DLE2,1.8523475491051946,CXCL14,DLE
1592,0.6-0.7,DLE3,1.4449723371948826,CXCL14,DLE
1593,0.6-0.7,DLE4,2.174944123577683,CXCL14,DLE
1594,0.6-0.7,DLE5,2.3086261832988444,CXCL14,DLE
1595,0.6-0.7,HC1,2.511147192026065,CXCL14,HC
1596,0.6-0.7,HC2,2.243331281182523,CXCL14,HC
1597,0.6-0.7,HC3,1.8478114096938207,CXCL14,HC
1598,0.6-0.7,HC4,1.094562619728132,CXCL14,HC
1599,0.6-0.7,SLE1,1.9690040379221363,CXCL14,SLE
1600,0.6-0.7,SLE2,2.380923486426178,CXCL14,SLE
1601,0.6-0.7,SLE3,1.9247589150698512,CXCL14,SLE
1602,0.6-0.7,SLE4,1.6128931489794986,CXCL14,SLE
1603,0.6-0.7,SLE5,1.8481867140700359,CXCL14,SLE
1604,0.6-0.7,SLE6,2.617088207929321,CXCL14,SLE
1605,0.7-0.8,DLE1,2.0354551252780912,CXCL14,DLE
1606,0.7-0.8,DLE2,1.997261940243685,CXCL14,DLE
1607,0.7-0.8,DLE3,1.8125328708328774,CXCL14,DLE
1608,0.7-0.8,DLE4,2.3998180874831068,CXCL14,DLE
1609,0.7-0.8,DLE5,2.4238901546344205,CXCL14,DLE
1610,0.7-0.8,HC1,2.408430583595693,CXCL14,HC
1611,0.7-0.8,HC2,2.1288797642777735,CXCL14,HC
1612,0.7-0.8,HC3,1.9853951521583801,CXCL14,HC
1613,0.7-0.8,HC4,1.4803624201234844,CXCL14,HC
1614,0.7-0.8,SLE1,2.040184180344576,CXCL14,SLE
1615,0.7-0.8,SLE2,2.5030980966751475,CXCL14,SLE
1616,0.7-0.8,SLE3,2.1160864997284006,CXCL14,SLE
1617,0.7-0.8,SLE4,1.9769985905162035,CXCL14,SLE
1618,0.7-0.8,SLE5,1.7531597883392267,CXCL14,SLE
1619,0.7-0.8,SLE6,2.839464820694002,CXCL14,SLE
1620,0.8-0.9,DLE1,1.9573403265906857,CXCL14,DLE
1621,0.8-0.9,DLE2,2.2245520394494607,CXCL14,DLE
1622,0.8-0.9,DLE3,1.9429149870392939,CXCL14,DLE
1623,0.8-0.9,DLE4,2.5907838250231836,CXCL14,DLE
1624,0.8-0.9,DLE5,2.1552338592117177,CXCL14,DLE
1625,0.8-0.9,HC1,2.491735676920301,CXCL14,HC
1626,0.8-0.9,HC2,2.3359984895721038,CXCL14,HC
1627,0.8-0.9,HC3,2.074696090313686,CXCL14,HC
1628,0.8-0.9,HC4,1.1417457319326831,CXCL14,HC
1629,0.8-0.9,SLE1,1.9295096696046121,CXCL14,SLE
1630,0.8-0.9,SLE2,2.7622176096819513,CXCL14,SLE
1631,0.8-0.9,SLE3,2.2702713612535668,CXCL14,SLE
1632,0.8-0.9,SLE4,2.2578841838780357,CXCL14,SLE
1633,0.8-0.9,SLE5,1.8629415512679703,CXCL14,SLE
1634,0.8-0.9,SLE6,3.023599867236863,CXCL14,SLE
1635,0.9-1.0,DLE1,1.5626190350557478,CXCL14,DLE
1636,0.9-1.0,DLE2,2.4782751889348678,CXCL14,DLE
1637,0.9-1.0,DLE3,2.33610122794783,CXCL14,DLE
1638,0.9-1.0,DLE4,2.707167757794123,CXCL14,DLE
1639,0.9-1.0,DLE5,2.0699312703607147,CXCL14,DLE
1640,0.9-1.0,HC1,2.5382430946482963,CXCL14,HC
1641,0.9-1.0,HC2,2.424250274975926,CXCL14,HC
1642,0.9-1.0,HC3,2.3057125107394696,CXCL14,HC
1643,0.9-1.0,HC4,1.4284772799506664,CXCL14,HC
1644,0.9-1.0,SLE1,2.0046142870211705,CXCL14,SLE
1645,0.9-1.0,SLE2,2.9736653996095814,CXCL14,SLE
1646,0.9-1.0,SLE3,2.624045009045338,CXCL14,SLE
1647,0.9-1.0,SLE4,2.4447607334115977,CXCL14,SLE
1648,0.9-1.0,SLE5,1.5877592575876178,CXCL14,SLE
1649,0.9-1.0,SLE6,2.8395706255386948,CXCL14,SLE
1650,0.0-0.1,DLE1,0.06216152914780651,IL1R2,DLE
1651,0.0-0.1,DLE2,0.03715978388066308,IL1R2,DLE
1652,0.0-0.1,DLE3,0.0873936472220026,IL1R2,DLE
1653,0.0-0.1,DLE4,0.04962882992784269,IL1R2,DLE
1654,0.0-0.1,DLE5,0.09184214087663684,IL1R2,DLE
1655,0.0-0.1,HC1,0.0694529635406274,IL1R2,HC
1656,0.0-0.1,HC2,0.07895054103141329,IL1R2,HC
1657,0.0-0.1,HC3,0.012394518118619953,IL1R2,HC
1658,0.0-0.1,HC4,0.04533356364171187,IL1R2,HC
1659,0.0-0.1,SLE1,0.05085425819345743,IL1R2,SLE
1660,0.0-0.1,SLE2,0.032344933447581915,IL1R2,SLE
1661,0.0-0.1,SLE3,0.05505498969351044,IL1R2,SLE
1662,0.0-0.1,SLE4,0.16794872873965766,IL1R2,SLE
1663,0.0-0.1,SLE5,0.12124334190334195,IL1R2,SLE
1664,0.0-0.1,SLE6,0.0539730516914161,IL1R2,SLE
1665,0.1-0.2,DLE1,0.0,IL1R2,DLE
1666,0.1-0.2,DLE2,0.01535552333231419,IL1R2,DLE
1667,0.1-0.2,DLE3,0.05989768150600324,IL1R2,DLE
1668,0.1-0.2,DLE4,0.01785774680677599,IL1R2,DLE
1669,0.1-0.2,DLE5,0.06366100393200387,IL1R2,DLE
1670,0.1-0.2,HC1,0.03738417210423126,IL1R2,HC
1671,0.1-0.2,HC2,0.1262734070153156,IL1R2,HC
1672,0.1-0.2,HC3,0.01723889144629847,IL1R2,HC
1673,0.1-0.2,HC4,0.03020843803899934,IL1R2,HC
1674,0.1-0.2,SLE1,0.08612242359763453,IL1R2,SLE
1675,0.1-0.2,SLE2,0.051872722842715255,IL1R2,SLE
1676,0.1-0.2,SLE3,0.06348973755741909,IL1R2,SLE
1677,0.1-0.2,SLE4,0.137482401992633,IL1R2,SLE
1678,0.1-0.2,SLE5,0.06262111341572828,IL1R2,SLE
1679,0.1-0.2,SLE6,0.07217096347321915,IL1R2,SLE
1680,0.2-0.3,DLE1,0.0,IL1R2,DLE
1681,0.2-0.3,DLE2,0.026175709306374587,IL1R2,DLE
1682,0.2-0.3,DLE3,0.04677001234524594,IL1R2,DLE
